"Region","PrimaryKey","Line","PointNbr","layer","code","LineKey","PointLoc"
"JA","245G",2,6.5,"FOLIAR_3","KOPR80","245G",6.5
"JA","245G",2,6.5,"FOLIAR_4","L","245G",6.5
"JA","245G",2,6.5,"SOIL_SURF","S","245G",6.5
"JA","245G",2,7,"FOLIAR_1","BRTE","245G",7
"JA","245G",2,7,"FOLIAR_2","POSE","245G",7
"JA","245G",2,7,"SOIL_SURF","S","245G",7
"JA","245G",2,7.5,"FOLIAR_1","BRTE","245G",7.5
"JA","245G",2,7.5,"FOLIAR_2","AGROP","245G",7.5
"JA","245G",2,7.5,"FOLIAR_3","L","245G",7.5
"JA","245G",2,7.5,"SOIL_SURF","S","245G",7.5
"JA","245G",2,8,"FOLIAR_1","BRTE","245G",8
"JA","245G",2,8,"SOIL_SURF","S","245G",8
"JA","245G",2,8.5,"FOLIAR_1","BRTE","245G",8.5
"JA","245G",2,8.5,"SOIL_SURF","S","245G",8.5
"JA","245G",2,9,"FOLIAR_1","BRTE","245G",9
"JA","245G",2,9,"FOLIAR_2","AGROP","245G",9
"JA","245G",2,9,"FOLIAR_3","POSE","245G",9
"JA","245G",2,9,"FOLIAR_4","KOPR80","245G",9
"JA","245G",2,9,"FOLIAR_5","L","245G",9
"JA","245G",2,9,"SOIL_SURF","S","245G",9
"JA","245G",2,9.5,"FOLIAR_1","AGROP","245G",9.5
"JA","245G",2,9.5,"FOLIAR_2","BRTE","245G",9.5
"JA","245G",2,9.5,"FOLIAR_3","L","245G",9.5
"JA","245G",2,9.5,"SOIL_SURF","S","245G",9.5
"JA","245G",2,10,"FOLIAR_1","BRTE","245G",10
"JA","245G",2,10,"FOLIAR_2","AGROP","245G",10
"JA","245G",2,10,"FOLIAR_3","L","245G",10
"JA","245G",2,10,"SOIL_SURF","S","245G",10
"JA","245G",2,10.5,"FOLIAR_1","BRTE","245G",10.5
"JA","245G",2,10.5,"FOLIAR_2","L","245G",10.5
"JA","245G",2,10.5,"SOIL_SURF","S","245G",10.5
"JA","245G",2,11,"FOLIAR_1","BRTE","245G",11
"JA","245G",2,11,"FOLIAR_2","L","245G",11
"JA","245G",2,11,"SOIL_SURF","S","245G",11
"JA","245G",2,11.5,"FOLIAR_1","SIAL2","245G",11.5
"JA","245G",2,11.5,"FOLIAR_2","POSE","245G",11.5
"JA","245G",2,11.5,"FOLIAR_3","BRTE","245G",11.5
"JA","245G",2,11.5,"FOLIAR_4","L","245G",11.5
"JA","245G",2,11.5,"SOIL_SURF","S","245G",11.5
"JA","245G",2,12,"FOLIAR_1","BRTE","245G",12
"JA","245G",2,12,"FOLIAR_2","KOPR80","245G",12
"JA","245G",2,12,"SOIL_SURF","S","245G",12
"JA","245G",2,12.5,"FOLIAR_1","N","245G",12.5
"JA","245G",2,12.5,"SOIL_SURF","S","245G",12.5
"JA","245G",2,13,"FOLIAR_1","N","245G",13
"JA","245G",2,13,"SOIL_SURF","S","245G",13
"JA","245G",2,13.5,"FOLIAR_1","AGROP","245G",13.5
"JA","245G",2,13.5,"SOIL_SURF","S","245G",13.5
"JA","245G",2,14,"FOLIAR_1","N","245G",14
"JA","245G",2,14,"FOLIAR_2","L","245G",14
"JA","245G",2,14,"SOIL_SURF","S","245G",14
"JA","245G",2,14.5,"FOLIAR_1","N","245G",14.5
"JA","245G",2,14.5,"FOLIAR_2","L","245G",14.5
"JA","245G",2,14.5,"SOIL_SURF","S","245G",14.5
"JA","245G",2,15,"FOLIAR_1","BRTE","245G",15
"JA","245G",2,15,"FOLIAR_2","KOPR80","245G",15
"JA","245G",2,15,"FOLIAR_3","L","245G",15
"JA","245G",2,15,"SOIL_SURF","S","245G",15
"JA","245G",2,15.5,"FOLIAR_1","BRTE","245G",15.5
"JA","245G",2,15.5,"FOLIAR_2","L","245G",15.5
"JA","245G",2,15.5,"SOIL_SURF","S","245G",15.5
"JA","245G",2,16,"FOLIAR_1","POSE","245G",16
"JA","245G",2,16,"FOLIAR_2","AGROP","245G",16
"JA","245G",2,16,"FOLIAR_3","KOPR80","245G",16
"JA","245G",2,16,"SOIL_SURF","KOPR80","245G",16
"JA","245G",2,16.5,"FOLIAR_1","BRTE","245G",16.5
"JA","245G",2,16.5,"FOLIAR_2","SIAL2","245G",16.5
"JA","245G",2,16.5,"FOLIAR_3","L","245G",16.5
"JA","245G",2,16.5,"SOIL_SURF","S","245G",16.5
"JA","245G",2,17,"FOLIAR_1","BRTE","245G",17
"JA","245G",2,17,"FOLIAR_2","SIAL2","245G",17
"JA","245G",2,17,"FOLIAR_3","L","245G",17
"JA","245G",2,17,"SOIL_SURF","S","245G",17
"JA","245G",2,17.5,"FOLIAR_1","BRTE","245G",17.5
"JA","245G",2,17.5,"FOLIAR_2","L","245G",17.5
"JA","245G",2,17.5,"SOIL_SURF","S","245G",17.5
"JA","245G",2,18,"FOLIAR_1","BRTE","245G",18
"JA","245G",2,18,"FOLIAR_2","KOPR80","245G",18
"JA","245G",2,18,"FOLIAR_3","L","245G",18
"JA","245G",2,18,"SOIL_SURF","S","245G",18
"JA","245G",2,18.5,"FOLIAR_1","N","245G",18.5
"JA","245G",2,18.5,"SOIL_SURF","S","245G",18.5
"JA","245G",2,19,"FOLIAR_1","BRTE","245G",19
"JA","245G",2,19,"FOLIAR_2","L","245G",19
"JA","245G",2,19,"SOIL_SURF","S","245G",19
"JA","245G",2,19.5,"FOLIAR_1","AGROP","245G",19.5
"JA","245G",2,19.5,"FOLIAR_2","VUBR","245G",19.5
"JA","245G",2,19.5,"FOLIAR_3","L","245G",19.5
"JA","245G",2,19.5,"SOIL_SURF","S","245G",19.5
"JA","245G",2,20,"FOLIAR_1","N","245G",20
"JA","245G",2,20,"FOLIAR_2","L","245G",20
"JA","245G",2,20,"SOIL_SURF","S","245G",20
"JA","245G",2,20.5,"FOLIAR_1","N","245G",20.5
"JA","245G",2,20.5,"FOLIAR_2","L","245G",20.5
"JA","245G",2,20.5,"SOIL_SURF","S","245G",20.5
"JA","245G",2,21,"FOLIAR_1","POSE","245G",21
"JA","245G",2,21,"FOLIAR_2","BRTE","245G",21
"JA","245G",2,21,"FOLIAR_3","KOPR80","245G",21
"JA","245G",2,21,"FOLIAR_4","L","245G",21
"JA","245G",2,21,"SOIL_SURF","S","245G",21
"JA","245G",2,21.5,"FOLIAR_1","BRTE","245G",21.5
"JA","245G",2,21.5,"FOLIAR_2","L","245G",21.5
"JA","245G",2,21.5,"SOIL_SURF","S","245G",21.5
"JA","245G",2,22,"FOLIAR_1","POSE","245G",22
"JA","245G",2,22,"FOLIAR_2","L","245G",22
"JA","245G",2,22,"SOIL_SURF","S","245G",22
"JA","245G",2,22.5,"FOLIAR_1","BRTE","245G",22.5
"JA","245G",2,22.5,"FOLIAR_2","KOPR80","245G",22.5
"JA","245G",2,22.5,"SOIL_SURF","S","245G",22.5
"JA","245G",2,23,"FOLIAR_1","BRTE","245G",23
"JA","245G",2,23,"FOLIAR_2","KOPR80","245G",23
"JA","245G",2,23,"SOIL_SURF","S","245G",23
"JA","245G",2,23.5,"FOLIAR_1","BRTE","245G",23.5
"JA","245G",2,23.5,"FOLIAR_2","VUBR","245G",23.5
"JA","245G",2,23.5,"SOIL_SURF","S","245G",23.5
"JA","245G",2,24,"FOLIAR_1","BRTE","245G",24
"JA","245G",2,24,"FOLIAR_2","KOPR80","245G",24
"JA","245G",2,24,"SOIL_SURF","S","245G",24
"JA","245G",2,24.5,"FOLIAR_1","N","245G",24.5
"JA","245G",2,24.5,"SOIL_SURF","S","245G",24.5
"JA","245G",2,25,"FOLIAR_1","BRTE","245G",25
"JA","245G",2,25,"FOLIAR_2","KOPR80","245G",25
"JA","245G",2,25,"SOIL_SURF","S","245G",25
"JA","245G",2,25.5,"FOLIAR_1","N","245G",25.5
"JA","245G",2,25.5,"SOIL_SURF","S","245G",25.5
"JA","245G",2,26,"FOLIAR_1","BRTE","245G",26
"JA","245G",2,26,"FOLIAR_2","KOPR80","245G",26
"JA","245G",2,26,"FOLIAR_3","L","245G",26
"JA","245G",2,26,"SOIL_SURF","S","245G",26
"JA","245G",2,26.5,"FOLIAR_1","BRTE","245G",26.5
"JA","245G",2,26.5,"FOLIAR_2","L","245G",26.5
"JA","245G",2,26.5,"SOIL_SURF","S","245G",26.5
"JA","245G",2,27,"FOLIAR_1","SIAL2","245G",27
"JA","245G",2,27,"FOLIAR_2","BRTE","245G",27
"JA","245G",2,27,"FOLIAR_3","L","245G",27
"JA","245G",2,27,"SOIL_SURF","S","245G",27
"JA","245G",2,27.5,"FOLIAR_1","BRTE","245G",27.5
"JA","245G",2,27.5,"FOLIAR_2","L","245G",27.5
"JA","245G",2,27.5,"SOIL_SURF","S","245G",27.5
"JA","245G",2,28,"FOLIAR_1","AGROP","245G",28
"JA","245G",2,28,"FOLIAR_2","BRTE","245G",28
"JA","245G",2,28,"FOLIAR_3","KOPR80","245G",28
"JA","245G",2,28,"FOLIAR_4","L","245G",28
"JA","245G",2,28,"SOIL_SURF","S","245G",28
"JA","245G",2,28.5,"FOLIAR_1","POSE","245G",28.5
"JA","245G",2,28.5,"SOIL_SURF","S","245G",28.5
"JA","245G",2,29,"FOLIAR_1","POSE","245G",29
"JA","245G",2,29,"FOLIAR_2","BRTE","245G",29
"JA","245G",2,29,"FOLIAR_3","SIAL2","245G",29
"JA","245G",2,29,"FOLIAR_4","AGROP","245G",29
"JA","245G",2,29,"FOLIAR_5","L","245G",29
"JA","245G",2,29,"SOIL_SURF","S","245G",29
"JA","245G",2,29.5,"FOLIAR_1","AGROP","245G",29.5
"JA","245G",2,29.5,"FOLIAR_2","BRTE","245G",29.5
"JA","245G",2,29.5,"FOLIAR_3","L","245G",29.5
"JA","245G",2,29.5,"SOIL_SURF","S","245G",29.5
"JA","245G",15,0,"FOLIAR_1","BRTE","245G",0
"JA","245G",15,0,"SOIL_SURF","S","245G",0
"JA","245G",15,0.5,"FOLIAR_1","POSE","245G",0.5
"JA","245G",15,0.5,"FOLIAR_2","KOPR80","245G",0.5
"JA","245G",15,0.5,"FOLIAR_3","L","245G",0.5
"JA","245G",15,0.5,"SOIL_SURF","S","245G",0.5
"JA","245G",15,1,"FOLIAR_1","BRTE","245G",1
"JA","245G",15,1,"SOIL_SURF","S","245G",1
"JA","245G",15,1.5,"FOLIAR_1","SIAL2","245G",1.5
"JA","245G",15,1.5,"SOIL_SURF","S","245G",1.5
"JA","245G",15,2,"FOLIAR_1","BRTE","245G",2
"JA","245G",15,2,"FOLIAR_2","L","245G",2
"JA","245G",15,2,"SOIL_SURF","S","245G",2
"JA","245G",15,2.5,"FOLIAR_1","AGROP","245G",2.5
"JA","245G",15,2.5,"FOLIAR_2","KOPR80","245G",2.5
"JA","245G",15,2.5,"FOLIAR_3","L","245G",2.5
"JA","245G",15,2.5,"SOIL_SURF","S","245G",2.5
"JA","245G",15,3,"FOLIAR_1","BRTE","245G",3
"JA","245G",15,3,"FOLIAR_2","KOPR80","245G",3
"JA","245G",15,3,"FOLIAR_3","L","245G",3
"JA","245G",15,3,"SOIL_SURF","S","245G",3
"JA","245G",15,3.5,"FOLIAR_1","SIAL2","245G",3.5
"JA","245G",15,3.5,"FOLIAR_2","L","245G",3.5
"JA","245G",15,3.5,"SOIL_SURF","S","245G",3.5
"JA","245G",15,4,"FOLIAR_1","SIAL2","245G",4
"JA","245G",15,4,"FOLIAR_2","BRTE","245G",4
"JA","245G",15,4,"SOIL_SURF","S","245G",4
"JA","245G",15,4.5,"FOLIAR_1","SIAL2","245G",4.5
"JA","245G",15,4.5,"FOLIAR_2","POSE","245G",4.5
"JA","245G",15,4.5,"FOLIAR_3","L","245G",4.5
"JA","245G",15,4.5,"SOIL_SURF","S","245G",4.5
"JA","245G",15,5,"FOLIAR_1","N","245G",5
"JA","245G",15,5,"FOLIAR_2","L","245G",5
"JA","245G",15,5,"SOIL_SURF","S","245G",5
"JA","245G",15,5.5,"FOLIAR_1","SIAL2","245G",5.5
"JA","245G",15,5.5,"FOLIAR_2","BRTE","245G",5.5
"JA","245G",15,5.5,"FOLIAR_3","L","245G",5.5
"JA","245G",15,5.5,"SOIL_SURF","S","245G",5.5
"JA","245G",15,6,"FOLIAR_1","SIAL2","245G",6
"JA","245G",15,6,"FOLIAR_2","BRTE","245G",6
"JA","245G",15,6,"SOIL_SURF","S","245G",6
"JA","245G",15,6.5,"FOLIAR_1","SIAL2","245G",6.5
"JA","245G",15,6.5,"FOLIAR_2","BRTE","245G",6.5
"JA","245G",15,6.5,"SOIL_SURF","S","245G",6.5
"JA","245G",15,7,"FOLIAR_1","N","245G",7
"JA","245G",15,7,"SOIL_SURF","S","245G",7
"JA","245G",15,7.5,"FOLIAR_1","BRTE","245G",7.5
"JA","245G",15,7.5,"FOLIAR_2","KOPR80","245G",7.5
"JA","245G",15,7.5,"FOLIAR_3","L","245G",7.5
"JA","245G",15,7.5,"SOIL_SURF","S","245G",7.5
"JA","245G",15,8,"FOLIAR_1","BRTE","245G",8
"JA","245G",15,8,"FOLIAR_2","POSE","245G",8
"JA","245G",15,8,"FOLIAR_3","KOPR80","245G",8
"JA","245G",15,8,"FOLIAR_4","L","245G",8
"JA","245G",15,8,"SOIL_SURF","S","245G",8
"JA","245G",15,8.5,"FOLIAR_1","BRTE","245G",8.5
"JA","245G",15,8.5,"FOLIAR_2","KOPR80","245G",8.5
"JA","245G",15,8.5,"FOLIAR_3","L","245G",8.5
"JA","245G",15,8.5,"SOIL_SURF","S","245G",8.5
"JA","245G",15,9,"FOLIAR_1","BRTE","245G",9
"JA","245G",15,9,"FOLIAR_2","KOPR80","245G",9
"JA","245G",15,9,"FOLIAR_3","L","245G",9
"JA","245G",15,9,"SOIL_SURF","S","245G",9
"JA","245G",15,9.5,"FOLIAR_1","BRTE","245G",9.5
"JA","245G",15,9.5,"FOLIAR_2","KOPR80","245G",9.5
"JA","245G",15,9.5,"FOLIAR_3","L","245G",9.5
"JA","245G",15,9.5,"SOIL_SURF","S","245G",9.5
"JA","245G",15,10,"FOLIAR_1","BRTE","245G",10
"JA","245G",15,10,"FOLIAR_2","L","245G",10
"JA","245G",15,10,"SOIL_SURF","S","245G",10
"JA","245G",15,10.5,"FOLIAR_1","BRTE","245G",10.5
"JA","245G",15,10.5,"SOIL_SURF","S","245G",10.5
"JA","245G",15,11,"FOLIAR_1","BRTE","245G",11
"JA","245G",15,11,"FOLIAR_2","L","245G",11
"JA","245G",15,11,"SOIL_SURF","S","245G",11
"JA","245G",15,11.5,"FOLIAR_1","BRTE","245G",11.5
"JA","245G",15,11.5,"FOLIAR_2","L","245G",11.5
"JA","245G",15,11.5,"SOIL_SURF","S","245G",11.5
"JA","245G",15,12,"FOLIAR_1","BRTE","245G",12
"JA","245G",15,12,"FOLIAR_2","L","245G",12
"JA","245G",15,12,"SOIL_SURF","S","245G",12
"JA","245G",15,12.5,"FOLIAR_1","AGROP","245G",12.5
"JA","245G",15,12.5,"FOLIAR_2","POSE","245G",12.5
"JA","245G",15,12.5,"FOLIAR_3","KOPR80","245G",12.5
"JA","245G",15,12.5,"SOIL_SURF","S","245G",12.5
"JA","245G",15,13,"FOLIAR_1","N","245G",13
"JA","245G",15,13,"SOIL_SURF","S","245G",13
"JA","245G",15,13.5,"FOLIAR_1","POSE","245G",13.5
"JA","245G",15,13.5,"SOIL_SURF","S","245G",13.5
"JA","245G",15,14,"FOLIAR_1","BRTE","245G",14
"JA","245G",15,14,"FOLIAR_2","KOPR80","245G",14
"JA","245G",15,14,"SOIL_SURF","S","245G",14
"JA","245G",15,14.5,"FOLIAR_1","N","245G",14.5
"JA","245G",15,14.5,"FOLIAR_2","L","245G",14.5
"JA","245G",15,14.5,"SOIL_SURF","S","245G",14.5
"JA","245G",15,15,"FOLIAR_1","SIAL2","245G",15
"JA","245G",15,15,"FOLIAR_2","BRTE","245G",15
"JA","245G",15,15,"FOLIAR_3","L","245G",15
"JA","245G",15,15,"SOIL_SURF","S","245G",15
"JA","245G",15,15.5,"FOLIAR_1","BRTE","245G",15.5
"JA","245G",15,15.5,"SOIL_SURF","S","245G",15.5
"JA","245G",15,16,"FOLIAR_1","BRTE","245G",16
"JA","245G",15,16,"SOIL_SURF","S","245G",16
"JA","245G",15,16.5,"FOLIAR_1","BRTE","245G",16.5
"JA","245G",15,16.5,"FOLIAR_2","L","245G",16.5
"JA","245G",15,16.5,"SOIL_SURF","S","245G",16.5
"JA","245G",15,17,"FOLIAR_1","SIAL2","245G",17
"JA","245G",15,17,"FOLIAR_2","BRTE","245G",17
"JA","245G",15,17,"FOLIAR_3","L","245G",17
"JA","245G",15,17,"SOIL_SURF","S","245G",17
"JA","245G",15,17.5,"FOLIAR_1","SIAL2","245G",17.5
"JA","245G",15,17.5,"FOLIAR_2","POSE","245G",17.5
"JA","245G",15,17.5,"SOIL_SURF","S","245G",17.5
"JA","245G",15,18,"FOLIAR_1","AGROP","245G",18
"JA","245G",15,18,"SOIL_SURF","S","245G",18
"JA","245G",15,18.5,"FOLIAR_1","SIAL2","245G",18.5
"JA","245G",15,18.5,"SOIL_SURF","S","245G",18.5
"JA","245G",15,19,"FOLIAR_1","BRTE","245G",19
"JA","245G",15,19,"SOIL_SURF","S","245G",19
"JA","245G",15,19.5,"FOLIAR_1","BRTE","245G",19.5
"JA","245G",15,19.5,"FOLIAR_2","KOPR80","245G",19.5
"JA","245G",15,19.5,"SOIL_SURF","S","245G",19.5
"JA","245G",15,20,"FOLIAR_1","AGROP","245G",20
"JA","245G",15,20,"FOLIAR_2","POSE","245G",20
"JA","245G",15,20,"FOLIAR_3","L","245G",20
"JA","245G",15,20,"SOIL_SURF","S","245G",20
"JA","245G",15,20.5,"FOLIAR_1","N","245G",20.5
"JA","245G",15,20.5,"SOIL_SURF","S","245G",20.5
"JA","245G",15,21,"FOLIAR_1","BRTE","245G",21
"JA","245G",15,21,"SOIL_SURF","S","245G",21
"JA","245G",15,21.5,"FOLIAR_1","SIAL2","245G",21.5
"JA","245G",15,21.5,"SOIL_SURF","S","245G",21.5
"JA","245G",15,22,"FOLIAR_1","BRTE","245G",22
"JA","245G",15,22,"FOLIAR_2","L","245G",22
"JA","245G",15,22,"SOIL_SURF","S","245G",22
"JA","245G",15,22.5,"FOLIAR_1","BRTE","245G",22.5
"JA","245G",15,22.5,"SOIL_SURF","S","245G",22.5
"JA","245G",15,23,"FOLIAR_1","BRTE","245G",23
"JA","245G",15,23,"FOLIAR_2","KOPR80","245G",23
"JA","245G",15,23,"FOLIAR_3","L","245G",23
"JA","245G",15,23,"SOIL_SURF","S","245G",23
"JA","245G",15,23.5,"FOLIAR_1","BRTE","245G",23.5
"JA","245G",15,23.5,"FOLIAR_2","L","245G",23.5
"JA","245G",15,23.5,"SOIL_SURF","S","245G",23.5
"JA","245G",15,24,"FOLIAR_1","SIAL2","245G",24
"JA","245G",15,24,"SOIL_SURF","S","245G",24
"JA","245G",15,24.5,"FOLIAR_1","SIAL2","245G",24.5
"JA","245G",15,24.5,"FOLIAR_2","BRTE","245G",24.5
"JA","245G",15,24.5,"FOLIAR_3","L","245G",24.5
"JA","245G",15,24.5,"SOIL_SURF","S","245G",24.5
"JA","245G",15,25,"FOLIAR_1","N","245G",25
"JA","245G",15,25,"SOIL_SURF","S","245G",25
"JA","245G",15,25.5,"FOLIAR_1","N","245G",25.5
"JA","245G",15,25.5,"SOIL_SURF","S","245G",25.5
"JA","245G",15,26,"FOLIAR_1","BRTE","245G",26
"JA","245G",15,26,"FOLIAR_2","L","245G",26
"JA","245G",15,26,"SOIL_SURF","S","245G",26
"JA","245G",15,26.5,"FOLIAR_1","BRTE","245G",26.5
"JA","245G",15,26.5,"FOLIAR_2","KOPR80","245G",26.5
"JA","245G",15,26.5,"FOLIAR_3","L","245G",26.5
"JA","245G",15,26.5,"SOIL_SURF","S","245G",26.5
"JA","245G",15,27,"FOLIAR_1","N","245G",27
"JA","245G",15,27,"FOLIAR_2","L","245G",27
"JA","245G",15,27,"SOIL_SURF","S","245G",27
"JA","245G",15,27.5,"FOLIAR_1","BRTE","245G",27.5
"JA","245G",15,27.5,"FOLIAR_2","KOPR80","245G",27.5
"JA","245G",15,27.5,"FOLIAR_3","L","245G",27.5
"JA","245G",15,27.5,"SOIL_SURF","S","245G",27.5
"JA","245G",15,28,"FOLIAR_1","AGROP","245G",28
"JA","245G",15,28,"FOLIAR_2","BRTE","245G",28
"JA","245G",15,28,"FOLIAR_3","KOPR80","245G",28
"JA","245G",15,28,"FOLIAR_4","L","245G",28
"JA","245G",15,28,"SOIL_SURF","S","245G",28
"JA","245G",15,28.5,"FOLIAR_1","BRTE","245G",28.5
"JA","245G",15,28.5,"FOLIAR_2","KOPR80","245G",28.5
"JA","245G",15,28.5,"FOLIAR_3","L","245G",28.5
"JA","245G",15,28.5,"SOIL_SURF","S","245G",28.5
"JA","245G",15,29,"FOLIAR_1","AGROP","245G",29
"JA","245G",15,29,"FOLIAR_2","BRTE","245G",29
"JA","245G",15,29,"FOLIAR_3","L","245G",29
"JA","245G",15,29,"SOIL_SURF","S","245G",29
"JA","245G",15,29.5,"FOLIAR_1","AGROP","245G",29.5
"JA","245G",15,29.5,"FOLIAR_2","VUBR","245G",29.5
"JA","245G",15,29.5,"FOLIAR_3","L","245G",29.5
"JA","245G",15,29.5,"SOIL_SURF","S","245G",29.5
"JA","245G",28,0,"FOLIAR_1","BRTE","245G",0
"JA","245G",28,0,"FOLIAR_2","POSE","245G",0
"JA","245G",28,0,"FOLIAR_3","L","245G",0
"JA","245G",28,0,"SOIL_SURF","S","245G",0
"JA","245G",28,0.5,"FOLIAR_1","BRTE","245G",0.5
"JA","245G",28,0.5,"FOLIAR_2","L","245G",0.5
"JA","245G",28,0.5,"SOIL_SURF","S","245G",0.5
"JA","245G",28,1,"FOLIAR_1","BRTE","245G",1
"JA","245G",28,1,"FOLIAR_2","L","245G",1
"JA","245G",28,1,"SOIL_SURF","S","245G",1
"JA","245G",28,1.5,"FOLIAR_1","AGROP","245G",1.5
"JA","245G",28,1.5,"FOLIAR_2","BRTE","245G",1.5
"JA","245G",28,1.5,"FOLIAR_3","POSE","245G",1.5
"JA","245G",28,1.5,"FOLIAR_4","KOPR80","245G",1.5
"JA","245G",28,1.5,"FOLIAR_5","L","245G",1.5
"JA","245G",28,1.5,"SOIL_SURF","S","245G",1.5
"JA","245G",28,2,"FOLIAR_1","BRTE","245G",2
"JA","245G",28,2,"FOLIAR_2","SIAL2","245G",2
"JA","245G",28,2,"FOLIAR_3","L","245G",2
"JA","245G",28,2,"SOIL_SURF","S","245G",2
"JA","245G",28,2.5,"FOLIAR_1","BRTE","245G",2.5
"JA","245G",28,2.5,"SOIL_SURF","S","245G",2.5
"JA","245G",28,3,"FOLIAR_1","BRTE","245G",3
"JA","245G",28,3,"FOLIAR_2","KOPR80","245G",3
"JA","245G",28,3,"FOLIAR_3","L","245G",3
"JA","245G",28,3,"SOIL_SURF","S","245G",3
"JA","245G",28,3.5,"FOLIAR_1","BRTE","245G",3.5
"JA","245G",28,3.5,"FOLIAR_2","KOPR80","245G",3.5
"JA","245G",28,3.5,"FOLIAR_3","L","245G",3.5
"JA","245G",28,3.5,"SOIL_SURF","S","245G",3.5
"JA","245G",28,4,"FOLIAR_1","POSE","245G",4
"JA","245G",28,4,"FOLIAR_2","KOPR80","245G",4
"JA","245G",28,4,"FOLIAR_3","L","245G",4
"JA","245G",28,4,"SOIL_SURF","S","245G",4
"JA","245G",28,4.5,"FOLIAR_1","POSE","245G",4.5
"JA","245G",28,4.5,"FOLIAR_2","L","245G",4.5
"JA","245G",28,4.5,"SOIL_SURF","S","245G",4.5
"JA","245G",28,5,"FOLIAR_1","SIAL2","245G",5
"JA","245G",28,5,"FOLIAR_2","CETE5","245G",5
"JA","245G",28,5,"FOLIAR_3","L","245G",5
"JA","245G",28,5,"SOIL_SURF","S","245G",5
"JA","245G",28,5.5,"FOLIAR_1","POSE","245G",5.5
"JA","245G",28,5.5,"SOIL_SURF","S","245G",5.5
"JA","245G",28,6,"FOLIAR_1","POSE","245G",6
"JA","245G",28,6,"FOLIAR_2","KOPR80","245G",6
"JA","245G",28,6,"FOLIAR_3","L","245G",6
"JA","245G",28,6,"SOIL_SURF","S","245G",6
"JA","245G",28,6.5,"FOLIAR_1","POSE","245G",6.5
"JA","245G",28,6.5,"FOLIAR_2","L","245G",6.5
"JA","245G",28,6.5,"SOIL_SURF","S","245G",6.5
"JA","245G",28,7,"FOLIAR_1","BRTE","245G",7
"JA","245G",28,7,"FOLIAR_2","SIAL2","245G",7
"JA","245G",28,7,"FOLIAR_3","KOPR80","245G",7
"JA","245G",28,7,"FOLIAR_4","L","245G",7
"JA","245G",28,7,"SOIL_SURF","S","245G",7
"JA","245G",28,7.5,"FOLIAR_1","POSE","245G",7.5
"JA","245G",28,7.5,"SOIL_SURF","S","245G",7.5
"JA","245G",28,8,"FOLIAR_1","POSE","245G",8
"JA","245G",28,8,"FOLIAR_2","L","245G",8
"JA","245G",28,8,"SOIL_SURF","S","245G",8
"JA","245G",28,8.5,"FOLIAR_1","POSE","245G",8.5
"JA","245G",28,8.5,"SOIL_SURF","S","245G",8.5
"JA","245G",28,9,"FOLIAR_1","BRTE","245G",9
"JA","245G",28,9,"FOLIAR_2","L","245G",9
"JA","245G",28,9,"SOIL_SURF","S","245G",9
"JA","245G",28,9.5,"FOLIAR_1","BRTE","245G",9.5
"JA","245G",28,9.5,"FOLIAR_2","POSE","245G",9.5
"JA","245G",28,9.5,"FOLIAR_3","L","245G",9.5
"JA","245G",28,9.5,"SOIL_SURF","S","245G",9.5
"JA","245G",28,10,"FOLIAR_1","BRTE","245G",10
"JA","245G",28,10,"FOLIAR_2","POSE","245G",10
"JA","245G",28,10,"FOLIAR_3","SIAL2","245G",10
"JA","245G",28,10,"FOLIAR_4","L","245G",10
"JA","245G",28,10,"SOIL_SURF","S","245G",10
"JA","245G",28,10.5,"FOLIAR_1","BRTE","245G",10.5
"JA","245G",28,10.5,"SOIL_SURF","S","245G",10.5
"JA","245G",28,11,"FOLIAR_1","BRTE","245G",11
"JA","245G",28,11,"FOLIAR_2","KOPR80","245G",11
"JA","245G",28,11,"SOIL_SURF","S","245G",11
"JA","245G",28,11.5,"FOLIAR_1","POSE","245G",11.5
"JA","245G",28,11.5,"FOLIAR_2","BRTE","245G",11.5
"JA","245G",28,11.5,"FOLIAR_3","L","245G",11.5
"JA","245G",28,11.5,"SOIL_SURF","S","245G",11.5
"JA","245G",28,12,"FOLIAR_1","POSE","245G",12
"JA","245G",28,12,"FOLIAR_2","BRTE","245G",12
"JA","245G",28,12,"FOLIAR_3","KOPR80","245G",12
"JA","245G",28,12,"SOIL_SURF","S","245G",12
"JA","245G",28,12.5,"FOLIAR_1","BRTE","245G",12.5
"JA","245G",28,12.5,"SOIL_SURF","S","245G",12.5
"JA","245G",28,13,"FOLIAR_1","BRTE","245G",13
"JA","245G",28,13,"FOLIAR_2","KOPR80","245G",13
"JA","245G",28,13,"SOIL_SURF","S","245G",13
"JA","245G",28,13.5,"FOLIAR_1","BRTE","245G",13.5
"JA","245G",28,13.5,"FOLIAR_2","L","245G",13.5
"JA","245G",28,13.5,"SOIL_SURF","S","245G",13.5
"JA","245G",28,14,"FOLIAR_1","BRTE","245G",14
"JA","245G",28,14,"FOLIAR_2","KOPR80","245G",14
"JA","245G",28,14,"FOLIAR_3","L","245G",14
"JA","245G",28,14,"SOIL_SURF","S","245G",14
"JA","245G",28,14.5,"FOLIAR_1","N","245G",14.5
"JA","245G",28,14.5,"SOIL_SURF","S","245G",14.5
"JA","245G",28,15,"FOLIAR_1","POSE","245G",15
"JA","245G",28,15,"SOIL_SURF","S","245G",15
"JA","245G",28,15.5,"FOLIAR_1","POSE","245G",15.5
