Region,PrimaryKey,Line,PointNbr,FOLIAR_1,FOLIAR_2,FOLIAR_3,FOLIAR_4,FOLIAR_5,SOIL_SURF
SH,235G,15,14.5,AGROP,NA,NA,NA,NA,S
SH,235G,15,15,AGROP,NA,NA,NA,NA,S
SH,235G,15,15.5,POSE,L,NA,NA,NA,S
SH,235G,15,16,POSE,NA,NA,NA,NA,S
SH,235G,15,16.5,POSE,L,NA,NA,NA,S
SH,235G,15,17,POSE,NA,NA,NA,NA,S
SH,235G,15,17.5,AGROP,NA,NA,NA,NA,S
SH,235G,15,18,N,NA,NA,NA,NA,S
SH,235G,15,18.5,SIAL2,NA,NA,NA,NA,S
SH,235G,15,19,POSE,NA,NA,NA,NA,S
SH,235G,15,19.5,POSE,NA,NA,NA,NA,S
SH,235G,15,20,N,NA,NA,NA,NA,S
SH,235G,15,20.5,POSE,NA,NA,NA,NA,S
SH,235G,15,21,AGROP,NA,NA,NA,NA,S
SH,235G,15,21.5,AGROP,NA,NA,NA,NA,S
SH,235G,15,22,POSE,NA,NA,NA,NA,S
SH,235G,15,22.5,N,NA,NA,NA,NA,S
SH,235G,15,23,N,NA,NA,NA,NA,S
SH,235G,15,23.5,N,NA,NA,NA,NA,S
SH,235G,15,24,POSE,NA,NA,NA,NA,S
SH,235G,15,24.5,POSE,NA,NA,NA,NA,S
SH,235G,15,25,N,NA,NA,NA,NA,S
SH,235G,15,25.5,POSE,L,NA,NA,NA,S
SH,235G,15,26,BRTE,L,NA,NA,NA,S
SH,235G,15,26.5,POSE,NA,NA,NA,NA,S
SH,235G,15,27,POSE,NA,NA,NA,NA,S
SH,235G,15,27.5,N,NA,NA,NA,NA,S
SH,235G,15,28,AGROP,NA,NA,NA,NA,S
SH,235G,15,28.5,POSE,NA,NA,NA,NA,S
SH,235G,15,29,POSE,L,NA,NA,NA,S
SH,235G,15,29.5,POSE,NA,NA,NA,NA,S
SH,235G,28,0,AGROP,NA,NA,NA,NA,S
SH,235G,28,0.5,AGROP,NA,NA,NA,NA,S
SH,235G,28,1,POSE,NA,NA,NA,NA,S
SH,235G,28,1.5,POSE,NA,NA,NA,NA,S
SH,235G,28,2,POSE,NA,NA,NA,NA,S
SH,235G,28,2.5,POSE,L,NA,NA,NA,S
SH,235G,28,3,AGROP,NA,NA,NA,NA,S
SH,235G,28,3.5,AGROP,L,NA,NA,NA,S
SH,235G,28,4,AGROP,NA,NA,NA,NA,S
SH,235G,28,4.5,N,NA,NA,NA,NA,S
SH,235G,28,5,N,NA,NA,NA,NA,S
SH,235G,28,5.5,N,NA,NA,NA,NA,S
SH,235G,28,6,POSE,L,NA,NA,NA,S
SH,235G,28,6.5,AGROP,NA,NA,NA,NA,S
SH,235G,28,7,DRVE2,NA,NA,NA,NA,S
SH,235G,28,7.5,POSE,NA,NA,NA,NA,S
SH,235G,28,8,POSE,L,NA,NA,NA,S
SH,235G,28,8.5,AGROP,NA,NA,NA,NA,S
SH,235G,28,9,DG,NA,NA,NA,NA,DG
SH,235G,28,9.5,BRTE,NA,NA,NA,NA,S
SH,235G,28,10,POSE,L,NA,NA,NA,S
SH,235G,28,10.5,AGROP,NA,NA,NA,NA,S
SH,235G,28,11,POSE,NA,NA,NA,NA,S
SH,235G,28,11.5,AGROP,L,NA,NA,NA,S
SH,235G,28,12,BRTE,NA,NA,NA,NA,S
SH,235G,28,12.5,POSE,L,NA,NA,NA,S
SH,235G,28,13,BRTE,L,NA,NA,NA,S
SH,235G,28,13.5,POSE,NA,NA,NA,NA,S
SH,235G,28,14,POSE,NA,NA,NA,NA,S
SH,235G,28,14.5,AGROP,NA,NA,NA,NA,S
SH,235G,28,15,AGROP,NA,NA,NA,NA,S
SH,235G,28,15.5,POSE,NA,NA,NA,NA,S
SH,235G,28,16,AGROP,NA,NA,NA,NA,AGROP
SH,235G,28,16.5,N,NA,NA,NA,NA,S
SH,235G,28,17,N,NA,NA,NA,NA,S
SH,235G,28,17.5,POSE,NA,NA,NA,NA,S
SH,235G,28,18,POSE,NA,NA,NA,NA,S
SH,235G,28,18.5,POSE,NA,NA,NA,NA,S
SH,235G,28,19,POSE,NA,NA,NA,NA,S
SH,235G,28,19.5,POSE,NA,NA,NA,NA,S
SH,235G,28,20,N,NA,NA,NA,NA,S
SH,235G,28,20.5,AGROP,L,NA,NA,NA,S
SH,235G,28,21,POSE,NA,NA,NA,NA,S
SH,235G,28,21.5,POSE,NA,NA,NA,NA,S
SH,235G,28,22,N,NA,NA,NA,NA,S
SH,235G,28,22.5,POSE,NA,NA,NA,NA,S
SH,235G,28,23,POSE,NA,NA,NA,NA,S
SH,235G,28,23.5,POSE,NA,NA,NA,NA,S
SH,235G,28,24,POSE,NA,NA,NA,NA,S
SH,235G,28,24.5,POSE,NA,NA,NA,NA,S
SH,235G,28,25,POSE,NA,NA,NA,NA,S
SH,235G,28,25.5,N,NA,NA,NA,NA,S
SH,235G,28,26,N,NA,NA,NA,NA,S
SH,235G,28,26.5,POSE,NA,NA,NA,NA,S
SH,235G,28,27,POSE,NA,NA,NA,NA,S
SH,235G,28,27.5,POSE,NA,NA,NA,NA,S
SH,235G,28,28,POSE,NA,NA,NA,NA,S
SH,235G,28,28.5,AGROP,L,NA,NA,NA,S
SH,235G,28,29,N,NA,NA,NA,NA,S
SH,235G,28,29.5,N,NA,NA,NA,NA,S
SH,236A,2,0,POBU,BRTE,L,NA,NA,S
SH,236A,2,0.5,BRTE,NA,NA,NA,NA,S
SH,236A,2,1,POBU,NA,NA,NA,NA,POBU
SH,236A,2,1.5,AGROP,L,NA,NA,NA,S
SH,236A,2,2,POBU,NA,NA,NA,NA,S
SH,236A,2,2.5,POBU,NA,NA,NA,NA,S
SH,236A,2,3,POBU,NA,NA,NA,NA,S
SH,236A,2,3.5,AGROP,POSE,L,NA,NA,S
SH,236A,2,4,POBU,NA,NA,NA,NA,S
SH,236A,2,4.5,POBU,L,NA,NA,NA,S
SH,236A,2,5,POBU,NA,NA,NA,NA,S
SH,236A,2,5.5,N,NA,NA,NA,NA,S
SH,236A,2,6,POBU,NA,NA,NA,NA,S
SH,236A,2,6.5,POBU,NA,NA,NA,NA,S
SH,236A,2,7,AGROP,NA,NA,NA,NA,S
SH,236A,2,7.5,POBU,NA,NA,NA,NA,S
SH,236A,2,8,POBU,NA,NA,NA,NA,S
SH,236A,2,8.5,AGROP,L,NA,NA,NA,S
SH,236A,2,9,POBU,NA,NA,NA,NA,S
SH,236A,2,9.5,POSE,NA,NA,NA,NA,S
SH,236A,2,10,N,NA,NA,NA,NA,S
SH,236A,2,10.5,POBU,NA,NA,NA,NA,S
SH,236A,2,11,POBU,L,NA,NA,NA,S
SH,236A,2,11.5,BRTE,NA,NA,NA,NA,S
SH,236A,2,12,POBU,L,NA,NA,NA,S
SH,236A,2,12.5,POSE,NA,NA,NA,NA,S
SH,236A,2,13,POBU,NA,NA,NA,NA,POBU
SH,236A,2,13.5,POBU,L,NA,NA,NA,S
SH,236A,2,14,POBU,SIAL2,L,NA,NA,S
SH,236A,2,14.5,POBU,NA,NA,NA,NA,S
SH,236A,2,15,POSE,NA,NA,NA,NA,S
SH,236A,2,15.5,POBU,L,NA,NA,NA,S
SH,236A,2,16,POBU,CHJU,L,NA,NA,S
SH,236A,2,16.5,POBU,L,NA,NA,NA,S
SH,236A,2,17,POBU,NA,NA,NA,NA,S
SH,236A,2,17.5,POBU,NA,NA,NA,NA,POBU
SH,236A,2,18,POBU,L,NA,NA,NA,S
SH,236A,2,18.5,POBU,L,NA,NA,NA,S
SH,236A,2,19,POBU,L,NA,NA,NA,S
SH,236A,2,19.5,POBU,L,NA,NA,NA,S
SH,236A,2,20,POBU,L,NA,NA,NA,S
SH,236A,2,20.5,SIAL2,POBU,L,NA,NA,S
SH,236A,2,21,POBU,L,NA,NA,NA,S
SH,236A,2,21.5,POBU,SIAL2,L,NA,NA,S
SH,236A,2,22,POBU,L,NA,NA,NA,S
SH,236A,2,22.5,POBU,NA,NA,NA,NA,S
SH,236A,2,23,POBU,NA,NA,NA,NA,S
SH,236A,2,23.5,POBU,NA,NA,NA,NA,S
SH,236A,2,24,POBU,NA,NA,NA,NA,S
SH,236A,2,24.5,POBU,NA,NA,NA,NA,S
SH,236A,2,25,POBU,NA,NA,NA,NA,S
SH,236A,2,25.5,POBU,NA,NA,NA,NA,S
SH,236A,2,26,POBU,NA,NA,NA,NA,S
SH,236A,2,26.5,POSE,NA,NA,NA,NA,S
SH,236A,2,27,AGROP,L,NA,NA,NA,S
SH,236A,2,27.5,POBU,NA,NA,NA,NA,S
SH,236A,2,28,POBU,NA,NA,NA,NA,S
SH,236A,2,28.5,POBU,NA,NA,NA,NA,S
SH,236A,2,29,AGROP,L,NA,NA,NA,S
SH,236A,2,29.5,AGROP,POSE,NA,NA,NA,POSE
SH,236A,15,0,POSE,NA,NA,NA,NA,S
SH,236A,15,0.5,POSE,NA,NA,NA,NA,S
SH,236A,15,1,POBU,NA,NA,NA,NA,S
SH,236A,15,1.5,AGROP,NA,NA,NA,NA,S
SH,236A,15,2,POBU,NA,NA,NA,NA,S
SH,236A,15,2.5,POBU,AGROP,NA,NA,NA,POBU
SH,236A,15,3,POBU,L,NA,NA,NA,S
SH,236A,15,3.5,POSE,NA,NA,NA,NA,S
SH,236A,15,4,POSE,NA,NA,NA,NA,S
SH,236A,15,4.5,POSE,NA,NA,NA,NA,S
SH,236A,15,5,POBU,NA,NA,NA,NA,S
SH,236A,15,5.5,POBU,NA,NA,NA,NA,S
SH,236A,15,6,POBU,NA,NA,NA,NA,S
SH,236A,15,6.5,POBU,NA,NA,NA,NA,S
SH,236A,15,7,N,NA,NA,NA,NA,S
SH,236A,15,7.5,POBU,L,NA,NA,NA,S
SH,236A,15,8,POBU,L,NA,NA,NA,S
SH,236A,15,8.5,POSE,L,NA,NA,NA,S
SH,236A,15,9,POSE,NA,NA,NA,NA,S
SH,236A,15,9.5,POSE,NA,NA,NA,NA,S
SH,236A,15,10,POSE,NA,NA,NA,NA,S
SH,236A,15,10.5,POBU,NA,NA,NA,NA,S
SH,236A,15,11,POBU,L,NA,NA,NA,S
SH,236A,15,11.5,POBU,NA,NA,NA,NA,S
SH,236A,15,12,POBU,NA,NA,NA,NA,S
SH,236A,15,12.5,POBU,NA,NA,NA,NA,S
SH,236A,15,13,POSE,NA,NA,NA,NA,S
SH,236A,15,13.5,POBU,NA,NA,NA,NA,S
SH,236A,15,14,N,NA,NA,NA,NA,S
SH,236A,15,14.5,POBU,NA,NA,NA,NA,S
SH,236A,15,15,SIAL2,L,NA,NA,NA,S
SH,236A,15,15.5,SIAL2,NA,NA,NA,NA,POBU
SH,236A,15,16,POBU,NA,NA,NA,NA,S
SH,236A,15,16.5,N,NA,NA,NA,NA,S
SH,236A,15,17,POBU,NA,NA,NA,NA,S
SH,236A,15,17.5,POBU,NA,NA,NA,NA,S
SH,236A,15,18,POBU,L,NA,NA,NA,S
SH,236A,15,18.5,POBU,L,NA,NA,NA,S
SH,236A,15,19,AGROP,NA,NA,NA,NA,S
SH,236A,15,19.5,AGROP,NA,NA,NA,NA,S
SH,236A,15,20,POBU,NA,NA,NA,NA,S
SH,236A,15,20.5,POBU,NA,NA,NA,NA,S
SH,236A,15,21,POBU,NA,NA,NA,NA,S
SH,236A,15,21.5,POBU,NA,NA,NA,NA,S
SH,236A,15,22,POBU,NA,NA,NA,NA,S
SH,236A,15,22.5,POBU,POSE,L,NA,NA,S
SH,236A,15,23,POBU,NA,NA,NA,NA,S
SH,236A,15,23.5,POBU,NA,NA,NA,NA,S
SH,236A,15,24,POBU,POSE,NA,NA,NA,S
SH,236A,15,24.5,POBU,L,NA,NA,NA,S
SH,236A,15,25,POBU,NA,NA,NA,NA,S
SH,236A,15,25.5,POBU,NA,NA,NA,NA,S
SH,236A,15,26,POBU,NA,NA,NA,NA,S
SH,236A,15,26.5,POBU,L,NA,NA,NA,S
SH,236A,15,27,POBU,NA,NA,NA,NA,S
SH,236A,15,27.5,POBU,L,NA,NA,NA,S
SH,236A,15,28,POBU,L,NA,NA,NA,S
SH,236A,15,28.5,POBU,NA,NA,NA,NA,S
SH,236A,15,29,POBU,NA,NA,NA,NA,S
SH,236A,15,29.5,POBU,NA,NA,NA,NA,S
SH,236A,28,0,POBU,L,NA,NA,NA,POSE
SH,236A,28,0.5,POBU,NA,NA,NA,NA,S
SH,236A,28,1,POBU,NA,NA,NA,NA,POBU
SH,236A,28,1.5,POBU,NA,NA,NA,NA,R
SH,236A,28,2,POBU,NA,NA,NA,NA,S
SH,236A,28,2.5,POBU,NA,NA,NA,NA,S
SH,236A,28,3,POBU,NA,NA,NA,NA,S
SH,236A,28,3.5,AGROP,NA,NA,NA,NA,R
SH,236A,28,4,POSE,NA,NA,NA,NA,S
SH,236A,28,4.5,POBU,NA,NA,NA,NA,S
SH,236A,28,5,POBU,CHJU,L,NA,NA,S
SH,236A,28,5.5,POBU,NA,NA,NA,NA,S
SH,236A,28,6,POBU,NA,NA,NA,NA,POBU
SH,236A,28,6.5,POBU,NA,NA,NA,NA,S
SH,236A,28,7,POBU,NA,NA,NA,NA,S
SH,236A,28,7.5,POBU,L,NA,NA,NA,S
SH,236A,28,8,POBU,NA,NA,NA,NA,S
SH,236A,28,8.5,POBU,L,NA,NA,NA,S
SH,236A,28,9,POBU,NA,NA,NA,NA,S
SH,236A,28,9.5,POSE,NA,NA,NA,NA,S
SH,236A,28,10,POBU,NA,NA,NA,NA,S
SH,236A,28,10.5,AGROP,NA,NA,NA,NA,S
SH,236A,28,11,N,NA,NA,NA,NA,R
SH,236A,28,11.5,N,NA,NA,NA,NA,S
SH,236A,28,12,POBU,NA,NA,NA,NA,S
SH,236A,28,12.5,POSE,NA,NA,NA,NA,S
SH,236A,28,13,PSSP6,L,NA,NA,NA,S
SH,236A,28,13.5,POBU,NA,NA,NA,NA,S
SH,236A,28,14,AGROP,NA,NA,NA,NA,S
SH,236A,28,14.5,AGROP,NA,NA,NA,NA,S
SH,236A,28,15,POBU,NA,NA,NA,NA,S
SH,236A,28,15.5,N,NA,NA,NA,NA,S
SH,236A,28,16,AGROP,L,NA,NA,NA,S
SH,236A,28,16.5,POBU,NA,NA,NA,NA,S
SH,236A,28,17,POSE,NA,NA,NA,NA,S
SH,236A,28,17.5,POBU,L,NA,NA,NA,S
SH,236A,28,18,POBU,L,NA,NA,NA,S
SH,236A,28,18.5,POBU,NA,NA,NA,NA,S
SH,236A,28,19,POBU,NA,NA,NA,NA,S
SH,236A,28,19.5,POBU,L,NA,NA,NA,S
SH,236A,28,20,POBU,L,NA,NA,NA,S
SH,236A,28,20.5,AGROP,L,NA,NA,NA,S
SH,236A,28,21,POSE,AGROP,L,NA,NA,S
SH,236A,28,21.5,N,NA,NA,NA,NA,S
SH,236A,28,22,POBU,NA,NA,NA,NA,S
SH,236A,28,22.5,POBU,NA,NA,NA,NA,S
SH,236A,28,23,POBU,NA,NA,NA,NA,S
SH,236A,28,23.5,POBU,NA,NA,NA,NA,S
SH,236A,28,24,POBU,NA,NA,NA,NA,S
SH,236A,28,24.5,POBU,NA,NA,NA,NA,S
SH,236A,28,25,POBU,NA,NA,NA,NA,S
SH,236A,28,25.5,POBU,NA,NA,NA,NA,S
SH,236A,28,26,POBU,NA,NA,NA,NA,S
SH,236A,28,26.5,LUSE4,L,NA,NA,NA,S
SH,236A,28,27,POBU,NA,NA,NA,NA,S
SH,236A,28,27.5,AGROP,L,NA,NA,NA,S
SH,236A,28,28,AGROP,POSE,L,NA,NA,S
SH,236A,28,28.5,POBU,NA,NA,NA,NA,S
SH,236A,28,29,POBU,NA,NA,NA,NA,S
SH,236A,28,29.5,POBU,NA,NA,NA,NA,S
SH,236G,2,0,N,NA,NA,NA,NA,S
SH,236G,2,0.5,AGROP,L,NA,NA,NA,S
SH,236G,2,1,N,NA,NA,NA,NA,S
SH,236G,2,1.5,N,NA,NA,NA,NA,S
SH,236G,2,2,AGROP,NA,NA,NA,NA,S
SH,236G,2,2.5,N,NA,NA,NA,NA,S
SH,236G,2,3,POSE,L,NA,NA,NA,S
SH,236G,2,3.5,AGROP,NA,NA,NA,NA,S
SH,236G,2,4,N,NA,NA,NA,NA,S
SH,236G,2,4.5,POSE,NA,NA,NA,NA,S
SH,236G,2,5,N,NA,NA,NA,NA,S
SH,236G,2,5.5,AGROP,NA,NA,NA,NA,S
SH,236G,2,6,N,NA,NA,NA,NA,S
SH,236G,2,6.5,AGROP,NA,NA,NA,NA,S
SH,236G,2,7,AGROP,L,NA,NA,NA,S
SH,236G,2,7.5,SIAL2,BRTE,L,NA,NA,S
SH,236G,2,8,SIAL2,BRTE,L,NA,NA,S
SH,236G,2,8.5,SIAL2,L,NA,NA,NA,S
SH,236G,2,9,TRDU,NA,NA,NA,NA,S
SH,236G,2,9.5,N,NA,NA,NA,NA,S
SH,236G,2,10,AGROP,POSE,L,NA,NA,S
SH,236G,2,10.5,AGROP,NA,NA,NA,NA,S
SH,236G,2,11,SIAL2,NA,NA,NA,NA,S
SH,236G,2,11.5,SIAL2,NA,NA,NA,NA,S
SH,236G,2,12,SIAL2,L,NA,NA,NA,S
SH,236G,2,12.5,POSE,NA,NA,NA,NA,S
SH,236G,2,13,N,NA,NA,NA,NA,S
SH,236G,2,13.5,BRTE,NA,NA,NA,NA,S
SH,236G,2,14,BRTE,L,NA,NA,NA,S
SH,236G,2,14.5,AGROP,L,NA,NA,NA,S
SH,236G,2,15,BRTE,L,NA,NA,NA,S
SH,236G,2,15.5,BRTE,L,NA,NA,NA,S
SH,236G,2,16,BRTE,NA,NA,NA,NA,S
SH,236G,2,16.5,BRTE,NA,NA,NA,NA,S
SH,236G,2,17,BRTE,NA,NA,NA,NA,S
SH,236G,2,17.5,BRTE,NA,NA,NA,NA,S
SH,236G,2,18,N,NA,NA,NA,NA,S
SH,236G,2,18.5,SIAL2,LAOC3,NA,NA,NA,S
SH,236G,2,19,SIAL2,NA,NA,NA,NA,S
SH,236G,2,19.5,N,NA,NA,NA,NA,S
SH,236G,2,20,AGROP,NA,NA,NA,NA,S
SH,236G,2,20.5,BRTE,L,NA,NA,NA,S
SH,236G,2,21,AGROP,NA,NA,NA,NA,S
SH,236G,2,21.5,AGROP,L,NA,NA,NA,S
SH,236G,2,22,POSE,NA,NA,NA,NA,S
SH,236G,2,22.5,POSE,NA,NA,NA,NA,S
SH,236G,2,23,AGROP,L,NA,NA,NA,S
SH,236G,2,23.5,POSE,NA,NA,NA,NA,R
SH,236G,2,24,N,NA,NA,NA,NA,S
SH,236G,2,24.5,AGROP,L,NA,NA,NA,S
SH,236G,2,25,AGROP,L,NA,NA,NA,S
SH,236G,2,25.5,POBU,NA,NA,NA,NA,S
SH,236G,2,26,POSE,NA,NA,NA,NA,S
SH,236G,2,26.5,POSE,NA,NA,NA,NA,S
SH,236G,2,27,AGROP,NA,NA,NA,NA,AGROP
SH,236G,2,27.5,AGROP,L,NA,NA,NA,S
SH,236G,2,28,POSE,L,NA,NA,NA,S
SH,236G,2,28.5,BRTE,L,NA,NA,NA,S
SH,236G,2,29,POSE,NA,NA,NA,NA,S
SH,236G,2,29.5,POSE,L,NA,NA,NA,S
SH,236G,15,0,SIAL2,L,NA,NA,NA,S
SH,236G,15,0.5,SIAL2,NA,NA,NA,NA,S
SH,236G,15,1,AGROP,NA,NA,NA,NA,S
SH,236G,15,1.5,POSE,NA,NA,NA,NA,S
SH,236G,15,2,TRDU,L,NA,NA,NA,S
SH,236G,15,2.5,AGROP,L,NA,NA,NA,S
SH,236G,15,3,AGROP,NA,NA,NA,NA,S
SH,236G,15,3.5,N,NA,NA,NA,NA,S
SH,236G,15,4,AGROP,L,NA,NA,NA,S
SH,236G,15,4.5,N,NA,NA,NA,NA,S
SH,236G,15,5,N,NA,NA,NA,NA,S
SH,236G,15,5.5,N,NA,NA,NA,NA,S
SH,236G,15,6,POSE,NA,NA,NA,NA,S
SH,236G,15,6.5,POSE,NA,NA,NA,NA,S
SH,236G,15,7,POSE,NA,NA,NA,NA,S
SH,236G,15,7.5,N,NA,NA,NA,NA,S
SH,236G,15,8,N,NA,NA,NA,NA,S
SH,236G,15,8.5,N,NA,NA,NA,NA,S
SH,236G,15,9,N,NA,NA,NA,NA,S
SH,236G,15,9.5,AGROP,L,NA,NA,NA,S
SH,236G,15,10,POSE,L,NA,NA,NA,S
SH,236G,15,10.5,AGROP,L,NA,NA,NA,S
SH,236G,15,11,SIAL2,L,NA,NA,NA,S
SH,236G,15,11.5,N,NA,NA,NA,NA,S
SH,236G,15,12,N,NA,NA,NA,NA,S
SH,236G,15,12.5,AGROP,L,NA,NA,NA,S
SH,236G,15,13,POSE,NA,NA,NA,NA,S
SH,236G,15,13.5,POSE,NA,NA,NA,NA,S
SH,236G,15,14,POSE,NA,NA,NA,NA,POSE
SH,236G,15,14.5,AGROP,L,NA,NA,NA,S
SH,236G,15,15,POBU,L,NA,NA,NA,S
SH,236G,15,15.5,PSJU3,NA,NA,NA,NA,S
SH,236G,15,16,POBU,L,NA,NA,NA,S
SH,236G,15,16.5,POSE,NA,NA,NA,NA,POSE
SH,236G,15,17,POSE,NA,NA,NA,NA,S
SH,236G,15,17.5,AGROP,NA,NA,NA,NA,S
SH,236G,15,18,POSE,NA,NA,NA,NA,S
SH,236G,15,18.5,POBU,L,NA,NA,NA,S
SH,236G,15,19,POBU,L,NA,NA,NA,S
SH,236G,15,19.5,AGROP,NA,NA,NA,NA,S
SH,236G,15,20,POSE,NA,NA,NA,NA,S
SH,236G,15,20.5,POBU,L,NA,NA,NA,S
SH,236G,15,21,POSE,NA,NA,NA,NA,S
SH,236G,15,21.5,N,NA,NA,NA,NA,S
SH,236G,15,22,N,NA,NA,NA,NA,S
SH,236G,15,22.5,BRTE,L,NA,NA,NA,S
SH,236G,15,23,BRTE,NA,NA,NA,NA,S
SH,236G,15,23.5,POSE,NA,NA,NA,NA,S
SH,236G,15,24,POBU,NA,NA,NA,NA,S
SH,236G,15,24.5,AGROP,NA,NA,NA,NA,S
SH,236G,15,25,AGROP,NA,NA,NA,NA,S
SH,236G,15,25.5,POSE,NA,NA,NA,NA,S
SH,236G,15,26,BRTE,NA,NA,NA,NA,S
SH,236G,15,26.5,BRTE,NA,NA,NA,NA,S
SH,236G,15,27,POBU,NA,NA,NA,NA,S
SH,236G,15,27.5,POBU,NA,NA,NA,NA,R
SH,236G,15,28,POFE,L,NA,NA,NA,S
SH,236G,15,28.5,AGROP,NA,NA,NA,NA,S
SH,236G,15,29,AGROP,NA,NA,NA,NA,S
SH,236G,15,29.5,N,NA,NA,NA,NA,S
SH,236G,28,0,POBU,NA,NA,NA,NA,S
SH,236G,28,0.5,POBU,L,NA,NA,NA,S
SH,236G,28,1,POSE,NA,NA,NA,NA,S
SH,236G,28,1.5,POBU,NA,NA,NA,NA,S
SH,236G,28,2,POBU,L,NA,NA,NA,S
SH,236G,28,2.5,POSE,NA,NA,NA,NA,S
SH,236G,28,3,POBU,NA,NA,NA,NA,S
SH,236G,28,3.5,POSE,NA,NA,NA,NA,S
SH,236G,28,4,POSE,NA,NA,NA,NA,S
SH,236G,28,4.5,POSE,NA,NA,NA,NA,S
SH,236G,28,5,N,NA,NA,NA,NA,S
SH,236G,28,5.5,POSE,NA,NA,NA,NA,S
SH,236G,28,6,POSE,L,NA,NA,NA,S
SH,236G,28,6.5,SIAL2,NA,NA,NA,NA,S
SH,236G,28,7,AGROP,L,NA,NA,NA,S
SH,236G,28,7.5,N,NA,NA,NA,NA,S
SH,236G,28,8,POSE,NA,NA,NA,NA,S
SH,236G,28,8.5,SIAL2,L,NA,NA,NA,S
SH,236G,28,9,AGROP,NA,NA,NA,NA,S
SH,236G,28,9.5,POSE,NA,NA,NA,NA,S
SH,236G,28,10,N,NA,NA,NA,NA,S
SH,236G,28,10.5,POSE,NA,NA,NA,NA,S
SH,236G,28,11,POSE,NA,NA,NA,NA,S
SH,236G,28,11.5,N,NA,NA,NA,NA,S
SH,236G,28,12,AGROP,NA,NA,NA,NA,S
SH,236G,28,12.5,SIAL2,POSE,L,NA,NA,S
SH,236G,28,13,POBU,NA,NA,NA,NA,S
SH,236G,28,13.5,AGROP,NA,NA,NA,NA,S
SH,236G,28,14,POSE,NA,NA,NA,NA,S
SH,236G,28,14.5,AGROP,BRTE,L,NA,NA,S
SH,236G,28,15,AGROP,NA,NA,NA,NA,S
SH,236G,28,15.5,N,NA,NA,NA,NA,S
SH,236G,28,16,POBU,NA,NA,NA,NA,S
SH,236G,28,16.5,AGROP,NA,NA,NA,NA,S
SH,236G,28,17,N,NA,NA,NA,NA,S
SH,236G,28,17.5,AGROP,L,NA,NA,NA,S
SH,236G,28,18,POBU,NA,NA,NA,NA,S
SH,236G,28,18.5,POBU,NA,NA,NA,NA,S
SH,236G,28,19,POSE,NA,NA,NA,NA,S
SH,236G,28,19.5,N,NA,NA,NA,NA,S
SH,236G,28,20,AGROP,NA,NA,NA,NA,S
SH,236G,28,20.5,AGROP,POSE,L,NA,NA,S
SH,236G,28,21,AGROP,NA,NA,NA,NA,S
SH,236G,28,21.5,AGROP,L,NA,NA,NA,S
SH,236G,28,22,AGROP,NA,NA,NA,NA,S
SH,236G,28,22.5,AGROP,NA,NA,NA,NA,S
SH,236G,28,23,POBU,L,NA,NA,NA,S
SH,236G,28,23.5,PSSP6,L,NA,NA,NA,S
SH,236G,28,24,N,NA,NA,NA,NA,S
SH,236G,28,24.5,POBU,L,NA,NA,NA,S
SH,236G,28,25,POBU,POSE,L,NA,NA,S
SH,236G,28,25.5,PSSP6,L,NA,NA,NA,S
SH,236G,28,26,POFE,L,NA,NA,NA,S
SH,236G,28,26.5,AGROP,L,NA,NA,NA,S
SH,236G,28,27,POSE,NA,NA,NA,NA,S
SH,236G,28,27.5,POBU,L,NA,NA,NA,S
SH,236G,28,28,POSE,NA,NA,NA,NA,S
SH,236G,28,28.5,POBU,NA,NA,NA,NA,S
SH,236G,28,29,AGROP,L,NA,NA,NA,S
SH,236G,28,29.5,POBU,L,NA,NA,NA,S
SH,237A,2,0,POSE,L,NA,NA,NA,S
SH,237A,2,0.5,POSE,L,NA,NA,NA,S
SH,237A,2,1,AGROP,L,NA,NA,NA,S
SH,237A,2,1.5,AGROP,L,NA,NA,NA,S
SH,237A,2,2,POFE,L,NA,NA,NA,S
SH,237A,2,2.5,AGROP,L,NA,NA,NA,S
SH,237A,2,3,AGROP,POSE,L,NA,NA,S
SH,237A,2,3.5,POFE,NA,NA,NA,NA,S
SH,237A,2,4,AGROP,L,NA,NA,NA,S
SH,237A,2,4.5,N,NA,NA,NA,NA,S
SH,237A,2,5,AGROP,POSE,L,NA,NA,S
SH,237A,2,5.5,POBU,NA,NA,NA,NA,S
SH,237A,2,6,AGROP,NA,NA,NA,NA,AGROP
SH,237A,2,6.5,POSE,NA,NA,NA,NA,S
SH,237A,2,7,POSE,NA,NA,NA,NA,S
SH,237A,2,7.5,N,NA,NA,NA,NA,S
SH,237A,2,8,POSE,NA,NA,NA,NA,S
SH,237A,2,8.5,POSE,L,NA,NA,NA,S
SH,237A,2,9,POSE,NA,NA,NA,NA,S
SH,237A,2,9.5,AGROP,L,NA,NA,NA,S
SH,237A,2,10,POSE,NA,NA,NA,NA,S
SH,237A,2,10.5,AGROP,NA,NA,NA,NA,S
SH,237A,2,11,POBU,NA,NA,NA,NA,S
SH,237A,2,11.5,POSE,NA,NA,NA,NA,S
SH,237A,2,12,POSE,NA,NA,NA,NA,S
SH,237A,2,12.5,AGROP,L,NA,NA,NA,S
SH,237A,2,13,POSE,NA,NA,NA,NA,S
SH,237A,2,13.5,POSE,NA,NA,NA,NA,S
SH,237A,2,14,POSE,NA,NA,NA,NA,S
SH,237A,2,14.5,AGROP,L,NA,NA,NA,S
